name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Burlington, VT",2015-01-02T01:00:00,-1.2,-5.4,-10.5,49.43,0,0,,,,,12.8,199,1010.4,100,15.7,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T02:00:00,-1.2,-4.5,-9.2,54.56,0,0,,,,,9.1,212,1010.6,100,15.7,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T03:00:00,-0.1,-4,-7.7,56.27,0,0,,,,,12.6,250,1011.2,100,15.9,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T04:00:00,-0.1,-5.3,-7.1,59.08,0,0,,,,33.5,20,281,1011.5,100,15.9,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T05:00:00,-1.2,-6.4,-7.8,60.87,0,0,,,,31.7,18,320,1012.3,100,16,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T06:00:00,-2.2,-7.7,-7.2,68.55,0,0,,,,27.7,18.1,338,1013.6,100,8.2,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T07:00:00,-2.2,-7.7,-9.3,58.19,0,0,,,,,18.1,291,1015.2,97.7,15.9,4.6,0,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T08:00:00,-3.4,-9.1,-9.4,62.94,0,0,,,,,18.1,339,1016.7,99.3,15.9,53.6,0.2,1,,Overcast,cloudy,"72622564776,KPBG,KBTV,72611454771"
"Burlington, VT",2015-01-02T09:00:00,-3.9,-9.5,-11.2,57.12,0,0,,,,33.5,16.5,349,1018.4,99.7,16,121.8,0.4,1,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T10:00:00,-3.9,-10.2,-12.2,52.67,0,0,,,,37.1,20.2,338,1019.7,97.7,15.9,197.8,0.7,2,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T11:00:00,-3.9,-11,-13.3,48.08,0,0,,,,33.5,25.5,311,1020,99.7,15.9,269.8,1,3,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T12:00:00,-3.4,-9.1,-13.3,46.12,0,0,,,,33.5,18.1,300,1020,96.9,15.9,291.6,1,3,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T13:00:00,-3.3,-10.5,-13.9,43.98,0,0,,,,49.8,27.2,300,1020,87.2,16,267.8,1,3,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T14:00:00,-2.9,-10.7,-13.9,42.45,0,0,,,,44.5,34.6,319,1021.3,87.9,16,187.8,0.7,2,,Partially cloudy,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T15:00:00,-3.3,-10.5,-13.9,43.98,0,0,,,,38.9,27.1,301,1022.7,89.1,16,79.8,0.3,1,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T16:00:00,-4.4,-11.1,-14.4,45.68,0,0,,,,,21.9,311,1023.6,86.3,16,3.4,0,0,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T17:00:00,-5.1,-12.2,-13.9,49.98,0,0,,,,,23.5,301,1024.7,86.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T18:00:00,-5.1,-10.9,-14.4,48.01,0,0,,,,27.7,16.1,301,1026.2,48.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T19:00:00,-6.7,-13.3,-14.4,54.19,0,0,,,,,18,349,1027.9,27.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T20:00:00,-7.2,-13.5,-16.7,46.64,0,0,,,,,16.1,339,1029.1,30.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T21:00:00,-7.3,-14.6,-18.3,41.11,0,0,,,,,21.4,321,1030.1,52,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T22:00:00,-7.9,-13.5,-18.3,42.75,0,0,,,,,12.7,329,1031,87.8,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-02T23:00:00,-8.3,-14.1,-18.9,42.24,0,0,,,,,12.9,329,1032.4,86.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T00:00:00,-8.9,-14.2,-18.4,46.31,0,0,,,,,10.9,310,1033.1,27.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T01:00:00,-10.1,-14.3,-19.4,46.5,0,0,,,,,7.5,340,1033.6,27.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T02:00:00,-10.2,-15.7,-19.9,44.71,0,0,,,,,10.8,29,1034.4,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T03:00:00,-10.8,-15.8,-19.4,49.25,0,0,,,,,9.1,10,1035.2,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T04:00:00,-11.3,-17.1,-18.9,53.42,0,0,,,,,10.9,56,1034.7,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T05:00:00,-11.8,-15.2,-18.9,55.47,0,0,,,,,5.4,56,1035.6,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T06:00:00,-12.3,-12.3,-18.9,57.67,0,0,,,,,0.3,355,1037.3,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T07:00:00,-12.9,-17.6,-17.3,69.64,0,0,,,,50,7.4,83,1037,47.9,15.9,7.1,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T08:00:00,-12.3,-15.7,-17.3,66.2,0,0,,,,,5.3,75,1036.6,85.3,16,76.3,0.3,1,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T09:00:00,-10.8,-15.1,-17.3,58.96,0,0,,,,,7.4,84,1036.2,85.3,16,132.9,0.5,1,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T10:00:00,-8.5,-12.4,-17.2,49.22,0,0,,,,,7.5,152,1036.7,85.3,16,161.6,0.6,2,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T11:00:00,-7.9,-12.4,-16.7,49.5,0,0,,,,,9,154,1037.1,85.3,16,256,0.9,3,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T12:00:00,-7.2,-11.6,-17.1,45.25,0,0,,,,,9,98,1035.7,86.4,16,141.4,0.5,1,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T13:00:00,-6.2,-11.4,-16.5,43.93,0,0,,,,,12.5,118,1034.9,100,16,100.4,0.4,1,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T14:00:00,-6.2,-12.3,-16.5,43.89,0,0,,,,,16.2,131,1034.2,100,15.8,72.1,0.3,1,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T15:00:00,-5.7,-11.7,-15.5,45.85,0,0,,,,,16.3,122,1032.7,100,15.8,31.5,0.1,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2015-01-03T16:00:00,-5.7,-11.3,-14.2,50.84,0,0,,,,,14.8,141,1031.3,100,14.1,0.9,0,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T17:00:00,-5.6,-5.6,-11.1,65.1,0,0,,,,,0.7,12,1030,100,6.1,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T18:00:00,-6.1,-9.9,-8.8,81.25,0.77,100,snow,,,,8,160,1029,52.2,1.1,0,,0,,"Snow, Partially cloudy",snow,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2015-01-03T19:00:00,-5.7,-10.5,-7.8,84.9,1.73,100,snow,,3,,11.4,170,1027.4,50.3,1,0,,0,,"Snow, Partially cloudy",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T20:00:00,-5,-11,-7.7,81.04,0.89,100,snow,,,40.7,16.9,151,1026.2,99.5,2,0,,0,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2015-01-03T21:00:00,-5,-11.3,-7.7,80.96,0.78,100,snow,,,42.5,18.6,151,1024.7,97.9,2,0,,0,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-03T22:00:00,-4.3,-9.8,-6.6,84.11,0.97,100,snow,,,46.3,15.2,151,1023.3,51.6,2,0,,0,,"Snow, Partially cloudy",snow,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2015-01-03T23:00:00,-3.3,-7.7,-6.1,80.83,0.89,100,snow,,,44.3,11.7,170,1021.4,100,3.1,0,,0,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,72617014742"
"Burlington, VT",2015-01-04T00:00:00,-3.3,-8.5,-5.7,83.66,0.64,100,snow,,,50.9,15.3,151,1019.5,100,10.1,0,,0,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T01:00:00,-2.1,-7.1,-5,81.02,0.4,100,snow,,,49,15.2,160,1017.7,100,15.9,0,,0,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T02:00:00,-1.6,-6.7,-4.3,82.02,0.3,100,"rain,snow",,,35.3,16.9,189,1016.3,100,15.9,0,,0,,"Snow, Rain, Overcast",snow,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2015-01-04T03:00:00,-1.6,-6.6,-3.2,88.46,0,0,,,,,16.5,170,1014.7,100,10.2,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2015-01-04T04:00:00,-0.6,-5.1,-2.7,85.41,0,0,,,,,14.8,170,1012.9,100,16,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T05:00:00,0.1,-4.6,-1.6,88.57,0,0,,,,25.9,16.5,170,1011.8,100,16,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T06:00:00,0.7,-3.5,-1.1,87.6,0,0,,,,31.7,14.9,151,1010.1,100,16,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T07:00:00,1.2,-3.4,-0.6,87.58,0,0,,,8,,18.2,161,1009,100,16,1,0,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T08:00:00,2.2,-2.7,0,85.33,0,0,,,,37.1,21.8,169,1007.4,100,16,12.2,0,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T09:00:00,2.2,-2.2,0,85.55,0,0,,,,,18.3,179,1006.9,100,16,33.8,0.1,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T10:00:00,3.3,-1.9,0.7,82.78,0.01,100,rain,,,40.7,27.1,179,1005.5,100,15.7,61,0.2,1,,"Rain, Overcast",rain,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T11:00:00,3.8,-0.4,1.7,86.05,0.33,100,rain,,,45.3,20,179,1003.5,100,15.9,58.6,0.2,1,,"Rain, Overcast",rain,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T12:00:00,4.9,0.1,2.2,82.42,0,0,,,,50.9,28.8,179,1001.1,98.4,16,53.2,0.2,1,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T13:00:00,5.6,0.7,2.8,82.43,0.3,100,rain,,5,49.1,31.2,189,999.9,100,15.9,53.1,0.2,1,,"Rain, Overcast",rain,"72622564776,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T14:00:00,6.6,1.8,3.8,82.52,0.35,100,rain,,,56.3,34.3,170,998.4,100,16,45,0.2,0,,"Rain, Overcast",rain,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T15:00:00,6.6,1.8,4.3,85.28,0,0,,,,54.5,34.3,170,998.5,100,15.9,12.3,0,0,,Overcast,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T16:00:00,6.1,1.4,3.8,85.45,0.01,100,rain,,,48,31.2,179,999.5,100,16,0.5,0,0,,"Rain, Overcast",rain,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T17:00:00,7.1,3.2,4.3,82.46,0,0,,,,44.4,25.4,170,998.6,99.7,16,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T18:00:00,7.2,3.7,4.3,81.57,0,0,,,,33.5,22,172,999.4,27.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T19:00:00,7.2,4.5,3.8,78.93,0,0,,,3,29.4,15.2,201,999.9,50.7,15.9,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T20:00:00,6.7,3.9,3.8,81.76,0,0,,,,,14.5,158,1000.1,88.3,15.9,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T21:00:00,6.1,3.6,3.3,81.96,0,0,,,,,12.6,232,1000.5,99.6,16,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2015-01-04T22:00:00,6.7,4.4,1.1,67.73,0,0,,,,,11.1,230,1000.9,100,16,0,,0,,Overcast,cloudy,"72622564776,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-04T23:00:00,6.1,1.9,-1.6,57.66,0,0,,,,47,25.7,259,1001.6,100,16,0,,0,,Overcast,cloudy,"72622564776,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T00:00:00,4.9,-0.8,-3.8,53.2,0,0,,,,58.9,39.8,260,1001.7,100,16,0,,0,,Overcast,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T01:00:00,3.3,-1.5,-5.6,51.9,0,0,,,,50.7,23.9,250,1003.7,100,15.9,0,,0,,Overcast,cloudy,"72622564776,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T02:00:00,1.7,-4,-6.6,54.06,0,0,,,,40.3,27.2,297,1005.7,100,16,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T03:00:00,0.6,-5.8,-8.3,51.44,0,0,,,,46.7,31.1,309,1006.6,100,16,0,,0,,Overcast,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T04:00:00,0,-6.4,-8.8,51.6,0,0,,,,46.2,29.4,290,1007.2,100,16,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T05:00:00,-0.7,-6.7,-8.9,54.01,0,0,,,,46.4,24.2,290,1008.2,99.7,15.9,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T06:00:00,-1.7,-9.5,-11.1,48.64,0,0,,,,57.9,38.1,279,1009.5,87.2,15.9,0,,0,,Partially cloudy,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T07:00:00,-3.4,-11.2,-11.7,52.39,0,0,,,,47,33.2,290,1012.1,87.9,16,5.3,0,0,,Partially cloudy,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T08:00:00,-4.4,-12.6,-15,43.68,0,0,,,,53.8,33.3,271,1014.2,86.3,15.9,72,0.3,1,,Partially cloudy,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T09:00:00,-5.7,-15.1,-17.2,39.83,0,0,,,,65.6,41.6,290,1015.6,86.3,16,170.9,0.6,2,,Partially cloudy,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T10:00:00,-6.7,-16.7,-18.9,37.26,0,0,,,,70,43.6,299,1016.8,86.3,16,266.3,1,3,,Partially cloudy,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T11:00:00,-7.2,-16.6,-20,35.17,0,0,,,,50.4,36.5,299,1018.2,49,16,300.6,1.1,3,,Partially cloudy,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T12:00:00,-7.8,-17.1,-20.6,35.23,0,0,,,,46.2,33.1,309,1018.5,86.3,16,282.4,1,3,,Partially cloudy,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T13:00:00,-7.8,-17.5,-20.6,35.31,0,0,,,,52.8,36.4,318,1018.5,87.2,16,216.5,0.8,2,,Partially cloudy,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T14:00:00,-8.4,-17,-20.6,36.59,0,0,,,,41.6,27.3,300,1019.8,87.9,16,158.3,0.6,2,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T15:00:00,-8.9,-18.7,-22.3,33.02,0,0,,,,64.8,35.2,290,1021.2,89.5,16,64.2,0.2,1,,Partially cloudy,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T16:00:00,-10,-18.6,-21.8,37.78,0,0,,,,46.8,24.1,290,1022.4,89.5,16,2.6,0,0,,Partially cloudy,partly-cloudy-day,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T17:00:00,-10.7,-21,-23.9,33.05,0,0,,,,58.4,34.5,281,1023.8,89.1,16,0,,0,,Partially cloudy,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T18:00:00,-11.7,-21,-23.3,37.57,0,0,,,,40.4,25.5,309,1025.3,86.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2015-01-05T19:00:00,-11.7,-21.3,-23.9,35.82,0,0,,,,48.1,27,291,1026.9,48.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
