name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Burlington, VT",2021-01-01T10:00:00,-1.1,-1.1,-7.2,63.46,0,,,0.42,1.64,,0.2,351,1034.2,86.3,16,42,0.2,0,,Partially cloudy,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-01T11:00:00,0,0,-7.8,55.75,0,,,0.42,2.07,,0.5,1,1033.2,52,16,165,0.6,2,,Partially cloudy,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-01T12:00:00,0,0,-8.3,53.7,0,,,0.42,2.49,,0.3,2,1032.3,89,16,178,0.6,2,,Partially cloudy,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-01T13:00:00,0,0,-8.8,51.6,0,,,0.42,2.91,,0.5,4,1031.7,89.3,16,181,0.7,2,,Partially cloudy,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-01T14:00:00,0.6,-2.4,-8.8,49.38,0,,,0.42,3.33,,9.5,30,1030.4,89,16,113,0.4,1,,Partially cloudy,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-01T15:00:00,0,-3.6,-8.8,51.65,0,,,0.42,3.75,,11.1,11,1030.6,88.9,16,91,0.3,1,,Partially cloudy,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-01T16:00:00,-0.7,-3.4,-8.8,54.06,0,,,0.42,4.17,,7.7,22,1029.2,97.4,16,31,0.1,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-01T17:00:00,-1.2,-1.2,-8.8,56.1,0,,,0.42,4.59,,0.2,7,1028.4,95.8,16,2,0,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-01T18:00:00,-1.2,-1.2,-8.8,56.16,0,,,0.42,5.01,,0,0,1027.3,95.8,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-01T19:00:00,-1.2,-1.2,-8.3,58.43,0,,,0.42,5.43,,0.2,8,1026.3,95.8,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-01T20:00:00,-1.2,-4.5,-8.2,58.74,0,,,0.42,5.85,,9.1,159,1025.5,99.1,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-01T21:00:00,-1.2,-5.4,-7.8,60.82,0,,,0.42,6.27,,12.8,171,1022.7,100,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-01T22:00:00,-1.2,-5.4,-7.8,60.9,0,,,0.42,6.7,,13,189,1022.1,100,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-01T23:00:00,-1.2,-3.9,-6.6,66.44,0,,,0.42,7.12,,7.5,171,1020.3,100,13.9,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T00:00:00,-2.1,-6.1,-5,80.78,0.38,,,0.42,7.54,,11.2,179,1019.5,100,2.2,,,,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T01:00:00,-2.1,-2.1,-3.8,88.28,0.88,,,0.42,7.96,,0.6,8,1017.7,100,3,,,,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,72617014742"
"Burlington, VT",2021-01-02T02:00:00,-1.6,-5.6,-3.3,88.55,0.29,,,0.42,8.38,,11.2,109,1015.7,100,4.1,,,,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T03:00:00,-1.2,-5.7,-3.3,85.62,0.49,,,0.42,8.8,,14.5,120,1013.7,100,3.9,,,,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T04:00:00,-0.7,-5.5,-3.3,82.77,0.3,,,0.42,9.22,,16.1,120,1010.6,100,13.5,,,,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T05:00:00,-0.7,-4.6,-2.8,85.73,0.41,,,0.42,9.64,,11.8,110,1008.7,100,4.9,,,,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2021-01-02T06:00:00,-0.7,-3.9,-2.1,89.81,3.46,,,0.42,10.06,,9.1,110,1006.8,51.9,0,,,,,"Snow, Partially cloudy",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T07:00:00,-0.7,-3.3,-2.1,89.85,3.15,,,0.42,10.48,,7.2,272,1006.6,50.3,1,,,,,"Snow, Partially cloudy",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T08:00:00,-0.7,-2.5,-1.7,92.93,0.96,,,0.42,10.9,,5.4,124,1006.6,99.5,1,,,,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2021-01-02T09:00:00,0,-3.2,-1.2,92.03,0.41,,,0,10.9,,9.4,122,1006.1,100,2,4,0,0,,"Snow, Overcast",snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T10:00:00,0.6,-2.4,-1.2,87.81,0.3,,,0.14,11.04,,9.4,301,1006.8,99.5,2,8,0,0,,"Snow, Overcast",snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T11:00:00,0.6,-2.5,-0.7,90.94,0.78,,,0.14,11.18,,9.6,313,1007.5,100,1.3,7,0,0,,"Snow, Overcast",snow,"72622564776,ESXV1,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2021-01-02T12:00:00,-1.2,-8.6,-2.8,88.35,0,,,0.14,11.32,48.1,36.6,331,1009.1,100,1.5,13,0,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72617014742"
"Burlington, VT",2021-01-02T13:00:00,-1.6,-8.3,-4.4,81.55,0.01,,,0.14,11.46,35.2,27.6,340,1010.8,99.7,16,14,0.1,0,,"Snow, Overcast",snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T14:00:00,-2.1,-8.9,-5.6,77.02,0,,,0.14,11.6,37.1,27.5,350,1012.4,100,16,16,0.1,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T15:00:00,-2.2,-7.7,-5.6,77.01,0,,,0.14,11.73,29.5,18.2,20,1014.4,86.3,14.1,11,0,0,,Partially cloudy,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T16:00:00,-2.2,-7,-5.6,77.12,0,,,0.14,11.87,,14.5,10,1015.8,87.2,16,9,0,0,,Partially cloudy,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T17:00:00,-2.8,-5.9,-5.7,80.92,0,,,0.14,12.01,31.7,7.5,49,1017,97.7,16,1,0,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T18:00:00,-2.9,-5.9,-5.7,81.1,0,,,0.14,12.15,,7.3,126,1018.3,96.9,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T19:00:00,-2.3,-5.1,-5.1,81.19,0,,,0.14,12.29,,7.3,98,1019.3,100,15.9,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T20:00:00,-2.3,-4.3,-5.1,81.2,0,,,0.14,12.43,,5.2,107,1020.2,100,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T21:00:00,-1.7,-3.7,-4.4,82.01,0,,,0.14,12.57,,5.4,87,1020.5,100,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T22:00:00,-2.2,-2.2,-3.9,88.14,0,,,0.14,12.71,37.1,0.3,360,1020.9,100,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-02T23:00:00,-1.7,-1.7,-3.9,85.09,0,,,0.14,12.84,,0.1,0,1021.3,100,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T00:00:00,-1.7,-1.7,-3.8,85.24,0,,,0.14,12.98,,0.1,360,1021.4,100,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T01:00:00,-1.7,-3.7,-3.9,84.94,0,,,0.14,13.12,,5.6,75,1021.2,100,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T02:00:00,-1.7,-3.6,-4.4,81.86,0,,,0.14,13.26,,5.2,68,1021.3,100,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T03:00:00,-1.7,-1.7,-4.3,82.1,0,,,0.14,13.4,,0,0,1021.6,100,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T04:00:00,-1.7,-1.7,-4.3,82.16,0,,,0.14,13.54,,0.1,358,1021.4,100,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T05:00:00,-1.7,-1.7,-3.3,88.63,0,,,0.14,13.68,,0,0,1021.3,100,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T06:00:00,-2.2,-5,-3.9,88.26,0,,,0.14,13.81,,7.2,88,1020.9,100,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T07:00:00,-1.7,-3.6,-4.4,82.09,0,,,0.14,13.95,,5.2,69,1020.5,100,16,,,,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T08:00:00,-1.7,-4.5,-5,78.31,0,,,0.14,14.09,,7.3,128,1020.4,98.4,16,1,0,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T09:00:00,-1.7,-4.4,-5,78.14,0,,,0,14.09,,7.2,176,1021.3,100,16,5,0,0,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T10:00:00,-1.2,-4.5,-5,75.23,0,,,0,14.08,,9.3,181,1021.6,100,16,12,0,0,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T11:00:00,-1.2,-5.4,-5,75.23,0,,,0,14.06,,12.9,161,1020.1,89.3,16,21,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T12:00:00,-0.7,-4.8,-5,72.56,0,,,0,14.05,,12.8,161,1018.6,89.1,16,26,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T13:00:00,-0.7,-3.9,-5,72.57,0,,,0,14.03,,9.5,159,1017.1,89.1,16,25,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T14:00:00,0,-3.2,-5,69.43,0,,,0,14.02,,9.6,161,1016.6,86.2,16,14,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T15:00:00,0,-4.3,-4.3,72.67,0,,,0,14,,14.5,152,1016.3,87.1,16,14,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T16:00:00,0,-4,-4.3,72.8,0,,,0,13.99,,12.7,161,1016.9,100,16,5,0,0,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T17:00:00,0,-4.3,-3.8,75.57,0,,,0,13.97,,14.4,170,1017.4,100,16,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T18:00:00,0,-3.6,-3.8,75.57,0,,,0,13.96,,10.9,161,1017.2,100,16,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T19:00:00,0,-3.1,-3.3,78.67,0,,,0,13.94,,9.2,171,1017,100,16,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T20:00:00,-0.7,-4.7,-2.8,85.5,0,,,0,13.93,,12.5,167,1017.1,100,10.2,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T21:00:00,-0.7,-3.9,-2.2,89.53,1.1,,,0,13.92,,9.3,160,1017.1,99.9,2.4,,,,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T22:00:00,-1.1,-1.1,-2.2,92.8,0.62,,,0,13.9,,0.2,354,1016.7,99.5,5.1,,,,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-03T23:00:00,-0.7,-3.3,-2.1,89.71,0,,,0,13.89,,7.5,162,1016.2,100,10.1,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T00:00:00,-0.7,-3.3,-2.8,85.63,0,,,0,13.87,,7.5,143,1015.7,100,16,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T01:00:00,-0.7,-3.3,-2.8,85.53,0,,,0,13.86,,7.5,181,1015.5,100,16,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T02:00:00,-0.7,-2.5,-3.3,82.63,0,,,0,13.84,,5.3,119,1015.7,100,15.9,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T03:00:00,-0.7,-2.4,-3.3,82.67,0,,,0,13.83,,5.2,117,1015.7,100,16,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T04:00:00,-0.7,-0.7,-3.3,82.7,0,,,0,13.81,,0,0,1015.6,100,16,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T05:00:00,-0.7,-3.3,-3.3,82.61,0,,,0,13.8,,7.5,66,1015.8,100,16,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T06:00:00,-0.7,-0.7,-2.8,85.67,0,,,0,13.78,,0.2,359,1016.4,100,6.4,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T07:00:00,-1.2,-3.8,-2.8,88.72,0,,,0,13.77,,7.3,109,1016.5,100,15.9,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T08:00:00,-1.2,-1.2,-2.8,88.72,0,,,0,13.75,,0.3,358,1016.8,89.5,16,1,0,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T09:00:00,-0.7,-0.7,-2.8,85.53,0,,,0,13.67,,0.4,3,1017.5,89.5,16,5,0,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T10:00:00,0,0,-2.1,85.67,0,,,0,13.64,,0.3,1,1017.7,100,10.2,10,0,0,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T11:00:00,1.1,1.1,-1.7,81.7,0.01,,,0,13.62,,0.3,2,1017.3,100,15.9,31,0.1,0,,"Rain, Overcast",rain,"72622564776,ESXV1,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2021-01-04T12:00:00,1.6,1.6,-1.7,78.67,0,,,0,13.59,,0.2,1,1016.6,89.5,15.9,58,0.2,1,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T13:00:00,1.6,0.1,-1.7,78.64,0,,,0,13.57,,5.5,341,1016,100,15.8,154,0.6,2,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T14:00:00,1.1,-2.2,-1.7,81.52,0,,,0,13.55,,11,312,1015.6,99.2,16,175,0.6,2,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T15:00:00,0.6,-2.3,-2.2,81.45,0,,,0,13.52,,9.2,313,1015.8,99.2,16,121,0.4,1,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T16:00:00,0,-3.1,-2.1,85.44,0,,,0,13.5,,9.3,322,1016.1,100,16,29,0.1,0,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T17:00:00,0,-3.1,-2.2,85.47,0,,,0,13.47,,9.3,322,1016.2,100,16,2,0,0,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T18:00:00,0.6,-2.3,-2.2,81.7,0,,,0,13.45,,9.1,350,1016.4,100,16,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T19:00:00,0.6,-1.1,-2.2,81.7,0,,,0,13.42,,5.4,331,1016.6,100,15.9,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T20:00:00,0,-3.1,-2.1,85.64,0,,,0,13.4,,9.3,340,1016.5,100,15.9,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T21:00:00,0,-2.5,-2.1,85.51,0,,,0,13.37,,7.5,359,1016.2,100,15.9,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T22:00:00,0,-2.6,-2.1,85.6,0,,,0,13.35,,7.5,350,1015.5,100,15.9,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-04T23:00:00,0,-1.8,-2.1,85.6,0,,,0,13.32,,5.5,360,1015.3,100,15.8,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T00:00:00,0,-3.2,-2.8,81.75,0,,,0,13.3,,9.4,341,1015,100,15.8,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T01:00:00,0,-3.1,-2.1,85.61,0,,,0,13.28,,9.3,341,1015.1,100,14,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T02:00:00,-0.7,-4.4,-2.2,89.55,0,,,0,13.25,,11.3,341,1015.3,100,10.1,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T03:00:00,-0.7,-4.4,-2.2,89.52,0,,,0,13.23,,11.2,351,1015.2,100,8.2,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2021-01-05T04:00:00,-1.2,-5.4,-2.2,92.73,0,,,0,13.2,,13,350,1015,100,8.2,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T05:00:00,-1.2,-5.4,-2.8,88.65,0,,,0,13.18,,13,342,1015.1,100,10,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T06:00:00,-1.7,-6.8,-3.3,88.52,0,,,0,13.15,,16.6,331,1015.4,100,7.9,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2021-01-05T07:00:00,-2.2,-7.1,-3.3,91.81,0,,,0,13.13,,14.8,331,1015.5,100,3.4,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T08:00:00,-2.2,-7.3,-3.9,88.22,0,,,0,13.1,,16.4,341,1015.6,100,4.2,2,0,0,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T09:00:00,-2.2,-6.2,-3.8,88.33,0,,,0.03,13.13,,11.1,359,1016,100,1.3,13,0,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T10:00:00,-2.2,-6.6,-3.3,91.77,0,,,0,13.13,,12.9,10,1015.9,52.4,1.4,40,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T11:00:00,-2.2,-5.7,-3.3,91.73,0,,,0,13.13,,9.5,360,1015.4,100,1.5,56,0.2,1,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T12:00:00,-2.2,-6.2,-3.3,91.7,0,,,0,13.13,,11.2,350,1015.1,100,2.4,54,0.2,1,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T13:00:00,-2.1,-7.3,-3.3,91.56,0,,,0,13.13,,16.4,359,1014.6,100,6.4,68,0.2,1,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T14:00:00,-1.7,-6.4,-3.3,88.42,0,,,0,13.13,,14.7,350,1014.7,100,8.3,107,0.4,1,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T15:00:00,-1.7,-6.4,-3.9,84.91,0,,,0,13.13,,14.8,351,1015.1,100,13.1,75,0.3,1,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T16:00:00,-1.7,-6.4,-3.9,84.78,0,,,0,13.13,,14.8,351,1015.7,100,16,38,0.1,0,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T17:00:00,-2.2,-7.6,-4.4,84.79,0,,,0,13.13,,18.1,350,1016.2,100,16,2,0,0,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2021-01-05T18:00:00,-2.2,-7,-4.4,84.79,0,,,0,13.13,,14.7,350,1016.6,100,16,,,,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
