name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Burlington, VT",2022-01-01T00:00:00,2.1,0,1.6,96.48,0,0,,0,0,,7.3,193,1012.6,50.6,0,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2022-01-01T01:00:00,2.1,-0.8,2.1,99.89,0,0,,0,0,,9.9,167,1012,50.6,0.5,0,,0,,Partially cloudy,fog,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2022-01-01T02:00:00,0.6,0.6,0.6,100,0,0,,0,0,,0,0,1012,50.9,0,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T03:00:00,1,-1.2,0.5,96.53,0,0,,0,0,,7.1,196,1011.6,97,1.9,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771"
"Burlington, VT",2022-01-01T04:00:00,0.6,-2.6,-0.1,95.43,0,0,,0,0,,9.9,177,1010.4,46.4,1.5,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2022-01-01T05:00:00,1.1,-2.2,0.6,96.45,0,0,,0,0,,11.1,170,1010.1,27.7,15.8,0,,0,,Partially cloudy,partly-cloudy-night,"KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T06:00:00,1.6,-1.9,1.1,96.15,0,0,,0,0,,12.5,167,1009.1,99.5,15.4,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T07:00:00,3.2,0.4,1.6,89.24,0,0,,0,0,,10.8,167,1009.5,99.9,15.7,1,0,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T08:00:00,3.2,1.3,1.6,89.24,0,0,,0,0,,7.2,117,1008.2,100,15.6,2,0,0,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T09:00:00,4.2,0.9,2.7,90.11,0,0,,7.58,7.58,,14.2,183,1007.5,100,15.5,32,0.1,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T10:00:00,4.8,1.7,3.2,89.37,0,0,,0.04,7.62,,14.1,194,1007.8,100,15.7,42,0.2,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T11:00:00,4.9,1.7,3.7,92.33,0,0,,0.04,7.66,,14.2,177,1007.6,100,15.9,47,0.2,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T12:00:00,5.5,3.9,4.2,91.44,0,0,,0.04,7.7,,7.3,196,1006.9,100,15.7,44,0.2,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T13:00:00,6.5,3.5,4.3,85.5,0,0,,0.04,7.74,,16,193,1006.3,100,15.6,71,0.3,1,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T14:00:00,6.5,4,4.9,89.23,0,0,,0.04,7.78,,12.5,193,1005.1,100,15.6,77,0.3,1,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T15:00:00,7,4.9,5.5,90.01,0,0,,0.04,7.82,,10.8,212,1005.4,100,15.6,34,0.1,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T16:00:00,6.6,5.1,5.5,93.1,0,0,,0.04,7.86,,7.6,185,1005.6,100,15.5,8,0,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2022-01-01T17:00:00,6.6,4.3,5.5,93.14,0.01,100,rain,0.04,7.9,,11,322,1006.6,100,13.6,1,0,0,,"Rain, Overcast",snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T18:00:00,4.3,2.5,4.3,99.75,0,0,,0.04,7.94,,7.4,321,1006.1,99.5,3,0,,0,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T19:00:00,4.3,1.6,3.8,96.35,0,0,,0.04,7.98,,10.9,360,1006.1,100,1.2,0,,0,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T20:00:00,3.2,-1.3,2.9,98.16,0.01,100,rain,0.04,8.02,,21,351,1006.6,99.5,3,0,,0,,"Rain, Overcast",snow,"72622564776,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2022-01-01T21:00:00,2.2,-2.2,1.7,96.53,0.01,100,rain,0.04,8.06,,18.1,360,1007.6,100,6,0,,0,,"Rain, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T22:00:00,1.7,-2.8,1.1,96.03,0,0,,0.04,8.1,,18.3,350,1007.1,100,6.2,0,,0,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-01T23:00:00,1.7,-2.3,1.1,95.89,0,0,,0.04,8.14,,14.8,360,1006.6,100,5.2,0,,0,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T00:00:00,1.2,-3.2,0.6,96.36,0.29,100,"rain,snow",0.04,8.18,,16.5,360,1006.5,100,5,0,,0,,"Snow, Rain, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T01:00:00,0.6,-4.2,0,95.24,0.01,100,"rain,snow",0.04,8.22,38.9,18.4,350,1006,100,10.9,0,,0,,"Snow, Rain, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T02:00:00,-0.7,-5.8,-1.7,92.94,0.01,100,"rain,snow",0.04,8.26,,18.3,351,1006.5,100,15.6,0,,0,,"Snow, Rain, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T03:00:00,-1.1,-6.7,-2.1,92.92,0.63,100,"rain,snow",0.04,8.3,,20.3,351,1006.6,100,3,0,,0,,"Snow, Rain, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T04:00:00,-2.1,-8.2,-3.3,91.88,0.88,100,snow,0.04,8.34,,22.2,350,1006.4,100,2,0,,0,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T05:00:00,-2.8,-9.3,-4.4,88.93,0.48,100,snow,0.04,8.38,,24,351,1006.4,100,5.2,0,,0,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T06:00:00,-3.3,-8.8,-5,87.98,0,0,,0.04,8.42,,16.6,351,1006.1,100,3.1,0,,0,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T07:00:00,-3.8,-10.1,-6.1,84.26,0,0,,0.04,8.46,,20.2,360,1006.3,100,5.2,2.1,0,0,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T08:00:00,-5,-11.8,-6.6,88.27,0,0,,0.16,8.63,,22.1,360,1006.5,100,5.9,1,0,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T09:00:00,-5,-12.2,-7.1,85.08,0,0,,0,8.17,,24.1,360,1007.7,50.9,1.1,10,0,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T10:00:00,-6.2,-13.6,-7.8,88.11,0.39,100,snow,0.09,8.26,,24,15,1008.7,50.1,1,18,0.1,0,,"Snow, Partially cloudy",snow,"72622564776,ESXV1,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2022-01-02T11:00:00,-6.7,-13.7,-9.3,81.27,0.3,100,snow,0.09,8.34,,20.5,1,1009,99.5,4.9,42,0.2,0,,"Snow, Overcast",snow,"72622564776,ESXV1,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2022-01-02T12:00:00,-7.1,-13.5,-10,80.29,0,0,,0.09,8.43,,16.6,20,1008.3,50.9,2,35,0.1,0,,Partially cloudy,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T13:00:00,-7.1,-13.6,-10,80.28,0.15,100,snow,0.09,8.52,,16.7,20,1008.7,98.4,2,38,0.1,0,,"Snow, Overcast",snow,"72622564776,ESXV1,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2022-01-02T14:00:00,-6.6,-13.1,-10,77.23,0,0,,0.09,8.6,,17.5,10,1008.9,100,3.2,41,0.1,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,72611454771,72617014742"
"Burlington, VT",2022-01-02T15:00:00,-7.1,-13.6,-10,80.11,0,0,,0.09,8.69,,16.7,10,1010.5,100,13.1,17,0.1,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T16:00:00,-7.1,-14,-10,80.11,0,0,,0.09,8.77,,18.7,29,1011.9,100,8.1,6,0,0,,Overcast,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T17:00:00,-7.2,-13.6,-10.6,76.24,0.14,100,snow,0.09,8.86,,16.5,39,1013.1,100,10,0,,0,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T18:00:00,-7.2,-12.8,-10.6,76.24,0.14,100,snow,0.09,8.94,,13.2,29,1015,100,8.2,0,,0,,"Snow, Overcast",snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T19:00:00,-7.2,-11.7,-10.1,79.95,0,0,,0.09,9.03,,9.5,49,1016.3,100,10.2,0,,0,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T20:00:00,-7.8,-12.3,-10.7,79.89,0,0,,0.09,9.12,,9.1,49,1016.9,89.3,16,0,,0,,Partially cloudy,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T21:00:00,-7.2,-13.2,-11.7,70.69,0,0,,0.09,9.2,37.1,14.4,29,1018,96.9,15.9,0,,0,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T22:00:00,-8.9,-15.2,-13.3,70.27,0,0,,0.09,9.29,35.3,14.4,19,1018.8,86.3,15.9,0,,0,,Partially cloudy,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-02T23:00:00,-8.4,-14.7,-13.4,67.3,0,0,,0.09,9.37,,14.5,340,1019.8,96.1,16,0,,0,,Overcast,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T00:00:00,-10.1,-15.7,-14.4,70.42,0,0,,0.09,9.46,,11.1,27,1020.7,47.9,16,0,,0,,Partially cloudy,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T01:00:00,-11.2,-17,-15.1,73.27,0,0,,0.09,9.55,,11,29,1021,0,16,0,,0,,Clear,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T02:00:00,-11.7,-18.7,-15.7,72.16,0,0,,0.09,9.63,,14.7,30,1022,0,16,0,,0,,Clear,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T03:00:00,-12.3,-18.3,-16.7,69.42,0,0,,0.09,9.72,,11.2,17,1023.2,0,16,0,,0,,Clear,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T04:00:00,-13,-18.6,-17.3,69.85,0,0,,0.09,9.8,,9.5,47,1024.4,0,16,0,,0,,Clear,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T05:00:00,-13.5,-20.3,-17.3,72.68,0,0,,0.09,9.89,,12.8,47,1025.8,0,16,0,,0,,Clear,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T06:00:00,-13.9,-20.3,-17.3,75.92,0,0,,0.09,9.97,,11,57,1026.1,0,16,0,,0,,Clear,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T07:00:00,-14.5,-21,-17.9,75.26,0,0,,0.09,10.06,,11,67,1026.8,0.3,16,7.9,0,0,,Clear,snow,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T08:00:00,-15.1,-21.2,-17.9,79.1,0,0,,0.09,10.15,,9.5,57,1026.7,47.9,16,1,0,0,,Partially cloudy,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T09:00:00,-14,-21.6,-17.9,72.28,0,0,,0.25,10.39,,14.6,47,1027.4,85.3,16,10,0,0,,Partially cloudy,snow,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T10:00:00,-14,-20.9,-18.4,69.26,0,0,,0,10.39,,12.8,18,1028.4,85.3,16,36,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T11:00:00,-13.9,-17.7,-18.3,69.3,0,0,,0,10.38,,5.5,331,1028,85.3,16,56,0.2,1,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T12:00:00,-12.9,-18.4,-18.3,63.84,0,0,,0,10.37,,9.4,359,1026.8,85.3,16,69,0.2,1,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T13:00:00,-11.7,-18.8,-17.8,60.74,0,0,,0,10.37,,14.7,360,1026.2,85.3,16,49,0.2,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T14:00:00,-11.7,-18.3,-18.3,58.28,0,0,,0,10.36,,13,360,1025.7,85.3,16,59,0.2,1,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T15:00:00,-11.7,-17.1,-18.9,55.36,0,0,,0,10.36,,9.5,29,1025.7,85.3,16,31,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T16:00:00,-12.9,-20.2,-18.9,60.58,0,0,,0,10.35,,14.7,360,1025.6,85.3,16,14,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T17:00:00,-13.4,-20.3,-19,62.89,0,0,,0,10.34,,13,360,1025.4,85.3,16,2,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T18:00:00,-14.4,-22,-19.5,65.44,0,0,,0,10.34,,14.6,351,1026.5,47.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T19:00:00,-15.1,-20.2,-19.5,69.07,0,0,,0,10.33,,7.6,38,1026.9,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T20:00:00,-15.1,-20.2,-20.6,62.88,0,0,,0,10.32,,7.6,27,1026.9,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T21:00:00,-15.7,-15.7,-20.6,66.24,0,0,,0,10.32,,0.3,356,1027,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T22:00:00,-16.3,-20.2,-20.6,69.34,0,0,,0,10.31,,5.2,59,1027.1,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-03T23:00:00,-16.8,-16.8,-20.1,75.49,0,0,,0,10.3,,0,0,1027,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T00:00:00,-17.4,-17.4,-20.7,75.33,0,0,,0,10.3,,0,0,1027,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T01:00:00,-17.9,-17.9,-21.2,75.96,0,0,,0,10.29,,0,0,1026.9,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T02:00:00,-17.9,-23.4,-20.7,79.07,0,0,,0,10.28,,7.2,88,1027.9,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T03:00:00,-17.4,-17.4,-20.2,78.9,0,0,,0,10.28,,0,0,1028,96.7,11.2,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T04:00:00,-18.4,-22.6,-20.7,82.28,0,0,,0,10.27,,5.2,108,1027.8,2.8,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T05:00:00,-17.9,-23.3,-20.6,79.06,0,0,,0,10.27,,7.2,147,1027.6,88.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T06:00:00,-15.7,-20.9,-19,76.25,0,0,,0,10.26,,7.4,159,1027.7,100,16,0,,0,,Overcast,cloudy,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T07:00:00,-14.5,-20.3,-18.4,72.36,0,0,,0,10.25,,9.3,181,1027.4,86.2,16,10.4,0,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T08:00:00,-14.5,-22.6,-17.9,75.36,0,0,,0,10.25,,16.1,182,1027.2,51.7,15.9,2,0,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T09:00:00,-12.9,-20.1,-17.2,70.04,0,0,,0,9.84,,14.4,191,1026.8,51,16,35,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T10:00:00,-10.7,-17.9,-15.7,67.07,0,0,,0,9.78,38.9,16.1,199,1027,89.5,16,34,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T11:00:00,-8.4,-15.8,-14.4,62.04,0,0,,0,9.73,31.7,19.9,200,1026.3,89.5,16,46,0.2,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T12:00:00,-7.2,-14.9,-13.8,59.28,0,0,,0,9.67,33.5,23.4,211,1025.3,89.3,16,57,0.2,1,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T13:00:00,-6.2,-13,-12.1,62.84,0,0,,0,9.62,37.1,19.8,210,1024.6,89.5,16,55,0.2,1,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T14:00:00,-5.7,-12.7,-11.1,65.32,0,0,,0,9.56,37.1,21.9,221,1024.5,89.5,16,34,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T15:00:00,-5,-11.8,-10.6,64.83,0,0,,0,9.51,40.7,21.7,220,1023.8,89.5,16,18,0.1,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T16:00:00,-4.4,-11.5,-10,65.13,0,0,,0,9.45,35.3,25.2,199,1024,89.5,16,8,0,0,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T17:00:00,-4.4,-10.1,-9.3,68.39,0,0,,0,9.39,,16.2,198,1024.1,100,16,1,0,0,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T18:00:00,-4.4,-11,-8.8,71.07,0,0,,0,9.34,,21.7,189,1023.9,52.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T19:00:00,-4.4,-9.8,-8.9,71.18,0,0,,0,9.28,,14.5,191,1023.9,49.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T20:00:00,-3.5,-9.2,-7.9,71.56,0,0,,0,9.23,,17.8,182,1023.5,48.8,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T21:00:00,-3.1,-8.7,-8.9,64.02,0,0,,0,9.17,,17.8,192,1022.8,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T22:00:00,-3,-9.8,-8.9,63.85,0,0,,0,9.11,,25.1,192,1022.1,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-04T23:00:00,-2.5,-6.5,-8.5,63.6,0,0,,0,9.06,29.5,10.9,192,1021.4,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T00:00:00,-2,-8.2,-8.4,61.4,0,0,,0,9,38.9,23.1,176,1019.9,85.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T01:00:00,-2,-8.2,-8.4,61.39,0,0,,0,8.95,40.7,23.1,176,1018.6,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T02:00:00,-1.9,-9.4,-7.9,63.64,0,0,,0,8.89,51.8,34.2,190,1017.5,0,16,0,,0,,Clear,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T03:00:00,-1.9,-9.2,-8.4,61.39,0,0,,0,8.84,48.1,32.2,183,1016.4,0,16,0,,0,,Clear,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T04:00:00,-1.9,-9,-8.4,61.32,0,0,,0,8.78,53.8,30.7,199,1015,0,16,0,,0,,Clear,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T05:00:00,-2.3,-9.3,-8.9,60.66,0,0,,0,8.72,48.1,28.8,200,1014,0,16,0,,0,,Clear,clear-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T06:00:00,-1.8,-8.5,-9.3,56.53,0,0,,0,8.67,48.2,26.9,199,1013.1,85.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T07:00:00,-1.7,-9.5,-9.3,56.13,0,0,,0,8.61,62.1,37.9,190,1012.3,85.3,13.1,4.5,0,0,,Partially cloudy,wind,"72622564776,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T08:00:00,-1.7,-8.8,-10,53.43,0,0,,0,8.6,50.9,30.8,188,1011.5,85.3,16,4,0,0,,Partially cloudy,wind,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T09:00:00,-1.7,-8.8,-10.6,50.93,0,0,,0,8.59,53.6,30.7,188,1010.5,95.8,16,33,0.1,0,,Overcast,wind,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T10:00:00,-1.2,-7.7,-10.5,49.11,0,0,,0,8.58,48.2,27,202,1009.9,95.8,16,86,0.3,1,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T11:00:00,-0.1,-6.6,-9.3,49.86,0,0,,0,8.57,50,30.9,199,1008.9,85.3,15.9,146,0.5,1,,Partially cloudy,wind,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T12:00:00,1.1,-4.5,-6.7,56.08,0,0,,0,8.57,50,25.3,191,1008,85.3,16,158,0.6,2,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T13:00:00,1.7,-3.6,-5.7,58.18,0,0,,0,8.56,,23.4,201,1006.8,85.3,16,174,0.6,2,,Partially cloudy,partly-cloudy-day,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T14:00:00,2.2,-2.5,-4.4,61.77,0,0,,0,8.55,,20.3,178,1005.7,96.7,16,153,0.6,2,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
"Burlington, VT",2022-01-05T15:00:00,2.8,-1.9,-2.9,66.04,0,0,,0,8.54,33.5,21.9,179,1005.1,99.2,16,106,0.4,1,,Overcast,cloudy,"72622564776,ESXV1,KPBG,KBTV,KMVL,72611454771,72617014742"
