Date,Outdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Event Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation,Absolute Pressure
2020-06-30T23:55:00-04:00,63.3,63.3,63,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.01,99,0,0,29.48
2020-06-30T23:50:00-04:00,63.1,63.1,62.8,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.48
2020-06-30T23:45:00-04:00,63.1,63.1,62.8,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.01,99,0,0,29.48
2020-06-30T23:40:00-04:00,63.3,63.3,63,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.49
2020-06-30T23:35:00-04:00,63.3,63.3,63,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.48
2020-06-30T23:30:00-04:00,63.5,63.5,63.2,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.48
2020-06-30T23:25:00-04:00,63.5,63.5,63.2,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.48
2020-06-30T23:20:00-04:00,63.7,63.7,63.4,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.48
2020-06-30T23:15:00-04:00,63.7,63.7,63.4,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.49
2020-06-30T23:10:00-04:00,63.9,63.9,63.6,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.01,99,0,0,29.48
2020-06-30T23:05:00-04:00,64,64,63.7,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.48
2020-06-30T23:00:00-04:00,64.2,64.2,63.9,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.01,99,0,0,29.48
2020-06-30T22:55:00-04:00,64.4,64.4,63.8,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,98,0,0,29.49
2020-06-30T22:50:00-04:00,64.4,64.4,63.8,1.1,1.1,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,98,0,0,29.49
2020-06-30T22:45:00-04:00,64.4,64.4,63.8,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,98,0,0,29.48
2020-06-30T22:40:00-04:00,64.2,64.2,63.6,0.2,1.1,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,98,0,0,29.48
2020-06-30T22:35:00-04:00,64.4,64.4,63.8,0.4,1.1,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,98,0,0,29.48
2020-06-30T22:30:00-04:00,64.2,64.2,63.6,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,98,0,0,29.49
2020-06-30T22:25:00-04:00,64.2,64.2,63.6,0.2,1.1,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.03,98,0,0,29.49
2020-06-30T22:20:00-04:00,64,64,63.7,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.03,99,0,0,29.5
2020-06-30T22:15:00-04:00,64.2,64.2,63.9,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.04,99,0,0,29.5
2020-06-30T22:10:00-04:00,64.2,64.2,63.9,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.49
2020-06-30T22:05:00-04:00,64,64,63.7,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.49
2020-06-30T22:00:00-04:00,64,64,63.7,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.49
2020-06-30T21:55:00-04:00,64,64,63.7,0.4,1.1,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.49
2020-06-30T21:50:00-04:00,64,64,63.7,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.49
2020-06-30T21:45:00-04:00,64,64,63.7,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.49
2020-06-30T21:40:00-04:00,64.2,64.2,63.9,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.49
2020-06-30T21:35:00-04:00,64.4,64.4,64.1,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.48
2020-06-30T21:30:00-04:00,64.4,64.4,64.1,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,99,0,0,29.48
2020-06-30T21:25:00-04:00,64.4,64.4,63.8,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,98,0,0,29.48
2020-06-30T21:20:00-04:00,64.4,64.4,63.8,0,0,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.02,98,0,0,29.49
2020-06-30T21:15:00-04:00,64.6,64.6,64,0.7,1.1,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.01,98,0,0,29.48
2020-06-30T21:10:00-04:00,64.6,64.6,64,0.7,1.1,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.01,98,0,0,29.48
2020-06-30T21:05:00-04:00,64.8,64.8,64.5,0.2,1.1,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.01,99,0,0,29.48
2020-06-30T21:00:00-04:00,64.8,64.8,64.5,0.2,1.1,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.01,99,0,0,29.48
2020-06-30T20:55:00-04:00,64.9,64.9,64.6,0.9,1.1,12.5,70,0,1.59,1.2,1.62,2.3,5.51,30.01,99,0,0,29.48
2020-06-30T20:50:00-04:00,65.1,65.1,64.8,0.2,1.1,12.5,53,0,1.59,1.2,1.62,2.3,5.51,30.01,99,0,0,29.48
2020-06-30T20:45:00-04:00,65.3,65.3,65,0.2,1.1,12.5,53,0,1.59,1.2,1.62,2.3,5.51,30.01,99,0,0,29.48
2020-06-30T20:40:00-04:00,65.3,65.3,65,0.2,1.1,12.5,53,0,1.59,1.2,1.62,2.3,5.51,30.01,99,0,0.8,29.47
2020-06-30T20:35:00-04:00,65.5,65.5,65.2,0.4,1.1,12.5,53,0,1.59,1.2,1.62,2.3,5.51,30.01,99,0,3.4,29.47
2020-06-30T20:30:00-04:00,65.5,65.5,65.2,0,0,12.5,51,0,1.59,1.2,1.62,2.3,5.51,30,99,0,6,29.47
2020-06-30T20:25:00-04:00,65.5,65.5,65.2,1.3,2.2,12.5,51,0,1.59,1.2,1.62,2.3,5.51,30,99,0,8.2,29.47
2020-06-30T20:20:00-04:00,65.8,65.8,65.5,0.2,1.1,12.5,51,0,1.59,1.2,1.62,2.3,5.51,30.01,99,0,13,29.48
2020-06-30T20:15:00-04:00,65.8,65.8,65.2,1.3,2.2,12.5,67,0,1.59,1.2,1.62,2.3,5.51,30.01,98,0,18.1,29.48
2020-06-30T20:10:00-04:00,66,66,65.7,0.7,1.1,12.5,59,0,1.59,1.2,1.62,2.3,5.51,30.01,99,0,22.9,29.48
2020-06-30T20:05:00-04:00,66.2,66.2,65.6,0.2,1.1,12.5,52,0,1.59,1.2,1.62,2.3,5.51,30.01,98,0,32.4,29.48
2020-06-30T20:00:00-04:00,66.2,66.2,65.6,0.9,1.1,12.5,38,0,1.59,1.2,1.62,2.3,5.51,30.01,98,0,49.4,29.48
2020-06-30T19:55:00-04:00,66.4,66.4,65.8,0.9,1.1,12.5,14,0,1.59,1.2,1.62,2.3,5.51,30.01,98,0,64.6,29.48
2020-06-30T19:50:00-04:00,66.7,66.7,66.1,1.3,2.2,12.5,59,0,1.59,1.2,1.62,2.3,5.51,30.01,98,0,70.2,29.48
2020-06-30T19:45:00-04:00,66.9,66.9,65.4,0,0,12.5,39,0,1.59,1.2,1.62,2.3,5.51,30.02,95,0,70.2,29.48
2020-06-30T19:40:00-04:00,67.1,67.1,64.7,1.1,1.1,12.5,39,0,1.59,1.2,1.62,2.3,5.51,30.02,92,0,68.5,29.49
2020-06-30T19:35:00-04:00,66.6,66.6,66,0.9,1.1,12.5,28,0,1.59,1.2,1.62,2.3,5.51,30.01,98,0,60.7,29.48
2020-06-30T19:30:00-04:00,66.6,66.6,66,0.9,1.1,12.5,28,0.26,1.59,1.2,1.62,2.3,5.51,30.02,98,0,45,29.48
2020-06-30T19:25:00-04:00,66.4,66.4,66.1,0.9,1.1,12.5,27,1.32,1.59,1.2,1.62,2.3,5.51,30.02,99,0,30.7,29.48
2020-06-30T19:20:00-04:00,65.7,65.7,65.4,0.4,1.1,12.5,25,2.03,1.55,1.16,1.58,2.26,5.47,30.02,99,0,25.9,29.48
2020-06-30T19:15:00-04:00,65.5,65.5,64.9,0,0,12.5,33,1.68,1.37,0.98,1.4,2.08,5.29,30.02,98,0,29.5,29.48
2020-06-30T19:10:00-04:00,65.8,65.8,64.9,0,0,12.5,37,1.16,1.22,0.83,1.25,1.93,5.14,30.02,97,0,37.7,29.49
2020-06-30T19:05:00-04:00,66.4,66.4,64.6,0,0,12.5,43,0.38,1.09,0.7,1.12,1.8,5.01,30.03,94,0,36.8,29.5
2020-06-30T19:00:00-04:00,66.7,66.7,64.3,0,0,12.5,54,0,1.03,0.64,1.06,1.74,4.95,30.02,92,0,48.9,29.49
2020-06-30T18:55:00-04:00,66.9,66.9,64.5,0,0,12.5,53,0,1.03,0.64,1.06,1.74,4.95,30.02,92,0,54.2,29.49
2020-06-30T18:50:00-04:00,67.6,67.6,64.2,1.1,1.1,12.5,240,0,1.03,0.64,1.06,1.74,4.95,30.03,89,0,59.3,29.49
2020-06-30T18:45:00-04:00,69.3,70.2,66.2,1.1,2.2,12.5,32,0,1.03,0.64,1.06,1.74,4.95,30.03,90,0,75,29.49
2020-06-30T18:40:00-04:00,69.4,70.5,67.6,0.2,1.1,12.5,353,0,1.03,0.64,1.06,1.74,4.95,30.03,94,1,138.4,29.49
2020-06-30T18:35:00-04:00,69.3,70.3,67.5,0,0,12.5,353,0,1.03,0.64,1.06,1.74,4.95,30.03,94,1,111.4,29.49
2020-06-30T18:30:00-04:00,68.9,70,67.4,0.2,1.1,12.5,353,0,1.03,0.64,1.06,1.74,4.95,30.04,95,0,96.3,29.5
2020-06-30T18:25:00-04:00,68.7,69.8,67.5,1.1,2.2,12.5,356,0,1.03,0.64,1.06,1.74,4.95,30.03,96,1,107,29.49
2020-06-30T18:20:00-04:00,68.9,70,68,0.9,1.1,12.5,357,0,1.03,0.64,1.06,1.74,4.95,30.03,97,0,43.3,29.49
2020-06-30T18:15:00-04:00,69.1,70.3,68.2,0,0,12.5,358,0,1.03,0.64,1.06,1.74,4.95,30.03,97,0,36.3,29.49
2020-06-30T18:10:00-04:00,68.7,69.8,67.8,0,0,12.5,358,0,1.03,0.64,1.06,1.74,4.95,30.02,97,0,63.7,29.49
2020-06-30T18:05:00-04:00,68.5,69.6,67.6,0,0,12.5,358,0,1.03,0.64,1.06,1.74,4.95,30.02,97,1,118.8,29.48
2020-06-30T18:00:00-04:00,68.4,69.5,67.8,0.2,1.1,12.5,356,0,1.03,0.64,1.06,1.74,4.95,30.02,98,1,133.1,29.49
2020-06-30T17:55:00-04:00,68.2,69.3,67.6,0.2,1.1,12.5,356,0,1.03,0.64,1.06,1.74,4.95,30.02,98,1,126.1,29.49
2020-06-30T17:50:00-04:00,68.2,69.3,67.6,1.8,3.4,12.5,326,0,1.03,0.64,1.06,1.74,4.95,30.02,98,1,149.6,29.48
2020-06-30T17:45:00-04:00,67.8,67.8,67.5,0.7,1.1,12.5,348,0,1.03,0.64,1.06,1.74,4.95,30.02,99,1,172.1,29.48
2020-06-30T17:40:00-04:00,67.5,67.5,67.2,1.1,2.2,12.5,348,0,1.03,0.64,1.06,1.74,4.95,30.02,99,1,178.2,29.48
2020-06-30T17:35:00-04:00,66.9,66.9,66.6,0.4,1.1,12.5,320,0,1.03,0.64,1.06,1.74,4.95,30.02,99,1,145.2,29.49
2020-06-30T17:30:00-04:00,66.7,66.7,66.4,0,0,12.5,345,0,1.03,0.64,1.06,1.74,4.95,30.02,99,1,105.3,29.48
2020-06-30T17:25:00-04:00,66.7,66.7,66.4,0.9,1.1,12.5,6,0,1.03,0.64,1.06,1.74,4.95,30.02,99,0,98,29.49
2020-06-30T17:20:00-04:00,66.6,66.6,66.3,0.4,2.2,12.5,6,0.28,1.03,0.64,1.06,1.74,4.95,30.02,99,0,74.5,29.49
2020-06-30T17:15:00-04:00,66.4,66.4,66.1,3.4,4.5,12.5,342,1.25,1.03,0.64,1.06,1.74,4.95,30.02,99,0,50.6,29.49
2020-06-30T17:10:00-04:00,66.4,66.4,66.1,2,2.2,12.5,359,1.98,0.98,0.59,1.01,1.69,4.9,30.03,99,0,29.9,29.49
2020-06-30T17:05:00-04:00,66.6,66.6,66.3,0.2,1.1,12.5,12,1.13,0.82,0.43,0.85,1.53,4.74,30.03,99,0,17.3,29.5
2020-06-30T17:00:00-04:00,66.7,66.7,66.1,0,0,12.5,13,0.35,0.65,0.26,0.68,1.36,4.57,30.04,98,0,11.3,29.5
2020-06-30T16:55:00-04:00,66.7,66.7,66.1,0.9,1.1,12.5,12,0.54,0.63,0.24,0.66,1.34,4.55,30.03,98,0,14.3,29.49
2020-06-30T16:50:00-04:00,66.9,66.9,66,0.9,1.1,12.5,11,0.47,0.6,0.21,0.63,1.31,4.52,30.03,97,0,24.2,29.49
2020-06-30T16:45:00-04:00,67.1,67.1,66.2,0.7,1.1,12.5,1,0.24,0.54,0.15,0.57,1.25,4.46,30.03,97,0,26.8,29.49
2020-06-30T16:40:00-04:00,67.3,67.3,65.8,0.7,1.1,12.5,10,0.17,0.51,0.12,0.54,1.22,4.43,30.03,95,0,28.1,29.49
2020-06-30T16:35:00-04:00,67.5,67.5,66,2.9,3.4,12.5,9,0.19,0.5,0.11,0.53,1.21,4.42,30.03,95,0,36,29.5
2020-06-30T16:30:00-04:00,67.6,67.6,65.8,2.2,3.4,12.5,334,0.07,0.48,0.09,0.51,1.19,4.4,30.03,94,0,31.6,29.49
2020-06-30T16:25:00-04:00,68,68,66.2,1.3,2.2,12.5,359,0.12,0.47,0.08,0.5,1.18,4.39,30.03,94,0,43.3,29.49
2020-06-30T16:20:00-04:00,68.2,69.2,66.7,0,0,12.5,7,0.12,0.47,0.08,0.5,1.18,4.39,30.03,95,0,68.9,29.49
2020-06-30T16:15:00-04:00,68.5,69.4,66.1,1.1,1.1,12.5,6,0.07,0.45,0.06,0.48,1.16,4.37,30.02,92,0,87.6,29.48
2020-06-30T16:10:00-04:00,69.1,69.9,65.7,3.4,4.5,12.5,9,0.07,0.45,0.06,0.48,1.16,4.37,30.01,89,0,84,29.48
2020-06-30T16:05:00-04:00,69.4,70.2,65.7,0.9,1.1,12.5,358,0,0.44,0.05,0.47,1.15,4.36,30.02,88,0,97.5,29.48
2020-06-30T16:00:00-04:00,69.6,70.3,65.6,1.3,2.2,12.5,297,0,0.44,0.05,0.47,1.15,4.36,30.02,87,1,112.3,29.49
2020-06-30T15:55:00-04:00,69.8,70.5,65.4,1.3,2.2,12.5,10,0,0.44,0.05,0.47,1.15,4.36,30.02,86,1,173,29.48
2020-06-30T15:50:00-04:00,70.2,71.1,66.5,4,6.9,12.5,5,0,0.44,0.05,0.47,1.15,4.36,30.01,88,2,210.8,29.48
2020-06-30T15:45:00-04:00,70.2,71.1,66.5,2.9,3.4,12.5,331,0,0.44,0.05,0.47,1.15,4.36,30.01,88,2,278.9,29.48
2020-06-30T15:40:00-04:00,70.3,71.2,66.9,1.3,2.2,12.5,331,0,0.44,0.05,0.47,1.15,4.36,30.02,89,2,281.5,29.48
2020-06-30T15:35:00-04:00,69.8,70.8,67,1.6,2.2,12.5,11,0,0.44,0.05,0.47,1.15,4.36,30.02,91,3,337.4,29.48
2020-06-30T15:30:00-04:00,69.4,70.4,67,0.7,2.2,12.5,14,0,0.44,0.05,0.47,1.15,4.36,30.02,92,2,260.7,29.48
2020-06-30T15:25:00-04:00,69.3,70.2,66.6,1.8,2.2,12.5,357,0.05,0.44,0.05,0.47,1.15,4.36,30.01,91,1,183,29.48
2020-06-30T15:20:00-04:00,70,70.8,66.3,2.9,3.4,12.5,354,0.05,0.44,0.05,0.47,1.15,4.36,30.02,88,1,191.2,29.49
2020-06-30T15:15:00-04:00,70,70.8,66.3,2.2,3.4,12.5,12,0,0.43,0.04,0.46,1.14,4.35,30.02,88,1,181.3,29.49
2020-06-30T15:10:00-04:00,70.5,71.4,66.8,1.1,1.1,12.5,7,0,0.43,0.04,0.46,1.14,4.35,30.02,88,1,139.2,29.49
2020-06-30T15:05:00-04:00,72.5,73.4,67,2.5,5.8,12.5,347,0,0.43,0.04,0.46,1.14,4.35,30.03,83,1,158.7,29.49
2020-06-30T15:00:00-04:00,74.8,75.6,66.7,6.7,8.1,12.5,315,0,0.43,0.04,0.46,1.14,4.35,30.02,76,3,329.7,29.48
2020-06-30T14:55:00-04:00,73.8,74.5,65.7,7.4,9.2,12.5,16,0,0.43,0.04,0.46,1.14,4.35,30.02,76,4,486.6,29.49
2020-06-30T14:50:00-04:00,72.9,73.5,65.3,3.1,6.9,12.5,309,0,0.43,0.04,0.46,1.14,4.35,30.02,77,8,869.3,29.49
2020-06-30T14:45:00-04:00,72.9,73.6,65.6,3.4,6.9,12.5,279,0,0.43,0.04,0.46,1.14,4.35,30.03,78,4,420.7,29.5
2020-06-30T14:40:00-04:00,73.2,73.8,65.5,4.5,5.8,12.5,315,0,0.43,0.04,0.46,1.14,4.35,30.02,77,3,396,29.49
2020-06-30T14:35:00-04:00,72.9,73.6,65.6,3.8,4.5,12.5,16,0,0.43,0.04,0.46,1.14,4.35,30.02,78,4,475.4,29.48
2020-06-30T14:30:00-04:00,74.5,75.2,66.4,4.5,5.8,12.5,351,0,0.43,0.04,0.46,1.14,4.35,30.02,76,3,314,29.49
2020-06-30T14:25:00-04:00,73.6,74.3,65.9,5.4,8.1,12.5,337,0,0.43,0.04,0.46,1.14,4.35,30.02,77,3,384.7,29.49
2020-06-30T14:20:00-04:00,74.8,75.5,65.9,3.6,5.8,11.4,357,0,0.43,0.04,0.46,1.14,4.35,30.02,74,9,970,29.49
2020-06-30T14:15:00-04:00,73.4,74.1,66.1,2.5,3.4,10.3,18,0,0.43,0.04,0.46,1.14,4.35,30.02,78,8,864.5,29.48
2020-06-30T14:10:00-04:00,73.6,74.3,66.3,1.1,1.1,10.3,13,0,0.43,0.04,0.46,1.14,4.35,30.02,78,8,891,29.48
2020-06-30T14:05:00-04:00,74.3,75,66.6,1.3,2.2,10.3,20,0,0.43,0.04,0.46,1.14,4.35,30.02,77,2,262.4,29.48
2020-06-30T14:00:00-04:00,73.9,74.6,66.2,2.9,3.4,10.3,308,0,0.43,0.04,0.46,1.14,4.35,30.02,77,3,406.9,29.49
2020-06-30T13:55:00-04:00,72.5,73.1,65.2,2.9,4.5,10.3,345,0,0.43,0.04,0.46,1.14,4.35,30.03,78,3,403.3,29.49
2020-06-30T13:50:00-04:00,72,72.7,65.5,4.3,6.9,10.3,9,0,0.43,0.04,0.46,1.14,4.35,30.02,80,2,243.3,29.49
2020-06-30T13:45:00-04:00,73.9,74.5,65.5,4.3,5.8,10.3,57,0,0.43,0.04,0.46,1.14,4.35,30.03,75,2,273.7,29.5
2020-06-30T13:40:00-04:00,73,73.8,66.5,1.3,2.2,10.3,9,0,0.43,0.04,0.46,1.14,4.35,30.03,80,4,476.7,29.5
2020-06-30T13:35:00-04:00,73.4,74.1,66.1,0.9,1.1,10.3,20,0,0.43,0.04,0.46,1.14,4.35,30.03,78,2,303.6,29.5
2020-06-30T13:30:00-04:00,72.1,72.8,65.6,1.8,4.5,10.3,10,0,0.43,0.04,0.46,1.14,4.35,30.03,80,4,489.3,29.49
2020-06-30T13:25:00-04:00,70.9,71.5,64.4,4,6.9,10.3,332,0,0.43,0.04,0.46,1.14,4.35,30.04,80,3,369.1,29.5
2020-06-30T13:20:00-04:00,70.5,71.2,65.1,2.9,4.5,10.3,356,0,0.43,0.04,0.46,1.14,4.35,30.04,83,2,209.4,29.51
2020-06-30T13:15:00-04:00,72.5,73.3,66.7,3.8,6.9,10.3,290,0,0.43,0.04,0.46,1.14,4.35,30.03,82,2,218.1,29.5
2020-06-30T13:10:00-04:00,71.8,72.5,66,1.8,2.2,10.3,7,0,0.43,0.04,0.46,1.14,4.35,30.04,82,2,293.6,29.5
2020-06-30T13:05:00-04:00,72,72.7,65.8,3.4,6.9,10.3,343,0,0.43,0.04,0.46,1.14,4.35,30.03,81,3,334.8,29.5
2020-06-30T13:00:00-04:00,70.9,71.5,65.1,3.4,6.9,10.3,355,0,0.43,0.04,0.46,1.14,4.35,30.04,82,4,449,29.5
2020-06-30T12:55:00-04:00,70.7,71.5,66,2.5,3.4,10.3,346,0,0.43,0.04,0.46,1.14,4.35,30.04,85,2,225.5,29.51
2020-06-30T12:50:00-04:00,71.1,71.9,66.4,2.2,3.4,10.3,352,0,0.43,0.04,0.46,1.14,4.35,30.04,85,1,179.6,29.51
2020-06-30T12:45:00-04:00,70.2,71,65.8,3.4,5.8,10.3,28,0,0.43,0.04,0.46,1.14,4.35,30.04,86,2,283.7,29.51
2020-06-30T12:40:00-04:00,70.9,71.6,65.8,5.4,9.2,10.3,48,0,0.43,0.04,0.46,1.14,4.35,30.05,84,1,177.8,29.51
2020-06-30T12:35:00-04:00,71.2,72,66.5,0.9,1.1,8.1,15,0,0.43,0.04,0.46,1.14,4.35,30.04,85,2,266.3,29.5
2020-06-30T12:30:00-04:00,73.2,74.1,67.7,2.2,3.4,8.1,16,0,0.43,0.04,0.46,1.14,4.35,30.04,83,2,204.7,29.5
2020-06-30T12:25:00-04:00,72.7,73.7,67.9,0.7,1.1,8.1,16,0,0.43,0.04,0.46,1.14,4.35,30.04,85,8,865.9,29.5
2020-06-30T12:20:00-04:00,73.2,74.1,67.7,1.8,3.4,8.1,343,0,0.43,0.04,0.46,1.14,4.35,30.04,83,3,386.5,29.51
2020-06-30T12:15:00-04:00,74.1,75.1,68.2,0.9,2.2,8.1,23,0,0.43,0.04,0.46,1.14,4.35,30.04,82,,2367.8,29.5
2020-06-30T12:10:00-04:00,73.2,74,67,2.9,4.5,8.1,5,0,0.43,0.04,0.46,1.14,4.35,30.04,81,7,786.5,29.5
2020-06-30T12:05:00-04:00,73.2,74.1,67.4,2,3.4,8.1,332,0,0.43,0.04,0.46,1.14,4.35,30.04,82,14,1558.7,29.51
2020-06-30T12:00:00-04:00,73,73.9,67.9,2.2,2.2,8.1,8,0,0.43,0.04,0.46,1.14,4.35,30.04,84,4,504.9,29.5
2020-06-30T11:55:00-04:00,72.9,73.8,67.8,5.1,6.9,8.1,2,0,0.43,0.04,0.46,1.14,4.35,30.04,84,3,358.3,29.5
2020-06-30T11:50:00-04:00,72.5,73.5,68.1,1.3,2.2,8.1,5,0,0.43,0.04,0.46,1.14,4.35,30.03,86,14,2331.2,29.5
2020-06-30T11:45:00-04:00,72.7,73.8,68.6,0.4,1.1,8.1,10,0,0.43,0.04,0.46,1.14,4.35,30.04,87,7,737.4,29.5
2020-06-30T11:40:00-04:00,72.3,73.4,68.5,0.9,2.2,8.1,11,0,0.43,0.04,0.46,1.14,4.35,30.04,88,14,1825.9,29.5
2020-06-30T11:35:00-04:00,72.1,73.1,67.7,2.2,2.2,8.1,319,0,0.43,0.04,0.46,1.14,4.35,30.04,86,6,714.8,29.5
2020-06-30T11:30:00-04:00,72.9,74.1,69.5,1.1,2.2,5.8,292,0,0.43,0.04,0.46,1.14,4.35,30.04,89,6,633.3,29.5
2020-06-30T11:25:00-04:00,71.4,72.4,68,0.7,1.1,5.8,11,0,0.43,0.04,0.46,1.14,4.35,30.03,89,9,939.2,29.5
2020-06-30T11:20:00-04:00,72,73.1,68.9,2,2.2,5.8,337,0,0.43,0.04,0.46,1.14,4.35,30.03,90,6,796.4,29.5
2020-06-30T11:15:00-04:00,70.3,71.3,67.2,2.2,3.4,5.8,347,0,0.43,0.04,0.46,1.14,4.35,30.03,90,3,360.9,29.5
2020-06-30T11:10:00-04:00,70.2,71.2,67.1,3.6,5.8,5.8,351,0,0.43,0.04,0.46,1.14,4.35,30.04,90,3,353.6,29.5
2020-06-30T11:05:00-04:00,68.7,69.6,66.3,3.8,4.5,5.8,352,0,0.43,0.04,0.46,1.14,4.35,30.04,92,2,278.1,29.5
2020-06-30T11:00:00-04:00,68.7,69.7,66.9,0.7,1.1,5.8,358,0,0.43,0.04,0.46,1.14,4.35,30.04,94,2,226.4,29.5
2020-06-30T10:55:00-04:00,69.3,70.3,66.9,0.9,1.1,5.8,355,0,0.43,0.04,0.46,1.14,4.35,30.04,92,2,263.8,29.5
2020-06-30T10:50:00-04:00,69.6,70.5,66.5,2.2,3.4,5.8,328,0,0.43,0.04,0.46,1.14,4.35,30.04,90,3,365.7,29.5
2020-06-30T10:45:00-04:00,69.8,70.9,67.7,1.3,2.2,5.8,353,0,0.43,0.04,0.46,1.14,4.35,30.03,93,2,272.3,29.5
2020-06-30T10:40:00-04:00,70.3,71.4,67.9,0.2,1.1,5.8,358,0,0.43,0.04,0.46,1.14,4.35,30.04,92,11,1215,29.51
2020-06-30T10:35:00-04:00,71.6,72.6,68.2,1.3,2.2,5.8,350,0,0.43,0.04,0.46,1.14,4.35,30.04,89,4,472,29.51
2020-06-30T10:30:00-04:00,71.4,72.6,69.3,1.1,2.2,5.8,353,0,0.43,0.04,0.46,1.14,4.35,30.04,93,15,1648,29.5
2020-06-30T10:25:00-04:00,71.6,72.6,68.2,1.8,2.2,5.8,332,0,0.43,0.04,0.46,1.14,4.35,30.04,89,14,1457.5,29.5
2020-06-30T10:20:00-04:00,71.6,72.8,69.1,1.3,2.2,5.8,337,0,0.43,0.04,0.46,1.14,4.35,30.04,92,13,1437.6,29.5
2020-06-30T10:15:00-04:00,70,71.2,68.5,0.2,1.1,5.8,315,0,0.43,0.04,0.46,1.14,4.35,30.04,95,14,1765.6,29.5
2020-06-30T10:10:00-04:00,69.4,70.5,67.6,1.1,1.1,5.8,354,0,0.43,0.04,0.46,1.14,4.35,30.04,94,3,343,29.5
2020-06-30T10:05:00-04:00,68.9,70,67.4,0.2,1.1,5.8,343,0,0.43,0.04,0.46,1.14,4.35,30.04,95,3,347.8,29.5
2020-06-30T10:00:00-04:00,69.1,70.2,67.6,0,0,5.8,347,0,0.43,0.04,0.46,1.14,4.35,30.04,95,2,301.9,29.5
2020-06-30T09:55:00-04:00,70.2,71.2,67.8,1.1,1.1,5.8,345,0,0.43,0.04,0.46,1.14,4.35,30.04,92,2,287.1,29.51
2020-06-30T09:50:00-04:00,70.2,71.3,68.1,0.4,1.1,5.8,5,0,0.43,0.04,0.46,1.14,4.35,30.04,93,4,427.7,29.5
2020-06-30T09:45:00-04:00,69.6,70.6,67.5,2,3.4,5.8,337,0,0.43,0.04,0.46,1.14,4.35,30.04,93,5,589,29.51
2020-06-30T09:40:00-04:00,68.2,69.2,67,0.7,1.1,5.8,350,0,0.43,0.04,0.46,1.14,4.35,30.04,96,2,223.8,29.51
2020-06-30T09:35:00-04:00,68,68,66.5,2,3.4,5.8,319,0,0.43,0.04,0.46,1.14,4.35,30.04,95,2,241.6,29.51
2020-06-30T09:30:00-04:00,67.6,67.6,66.7,0.7,1.1,5.8,27,0,0.43,0.04,0.46,1.14,4.35,30.04,97,3,346.1,29.5
2020-06-30T09:25:00-04:00,67.5,67.5,66.3,0.2,1.1,5.8,41,0,0.43,0.04,0.46,1.14,4.35,30.05,96,1,163.1,29.51
